,pais,Participación,conteo
Lugar origen,Argentina,3.13%,2
,Bolivia,3.00%,1
,Brazil,3.28%,1
,Chile,2.92%,21
,Colombia,19.58%,18
,,,
,,,
,,,
,Ecuador,4.46%,526
,,,
,,,
,,,
,,,
,Mexico,29.71%,1
,,,
,,,
,,,
,Peru,19.60%,5
,,,
,,,
,,,
,,,
,,,
