,pais,Participación,conteo
Lugar origen,Argentina,10.77%,56.0
,Bolivia,0.58%,3.0
,Brazil,1.35%,7.0
,Chile,3.65%,19.0
,Colombia,21.54%,112.0
,Ecuador,1.15%,6.0
,Guatemala,0.38%,2.0
,Italy,0.19%,1.0
,Mexico,24.04%,125.0
,Peru,35.19%,183.0
,Puerto Rico,0.19%,1.0
,United States,0.19%,1.0
,Venezuela,0.77%,4.0
